,ENSEMBL_ID
7284,ENSG00000171135
7285,ENSG00000171148
7286,ENSG00000171150
7287,ENSG00000171159
7288,ENSG00000171160
7289,ENSG00000171161
7290,ENSG00000171163
7291,ENSG00000171169
7292,ENSG00000171202
7293,ENSG00000171204
7294,ENSG00000171206
7295,ENSG00000171222
7296,ENSG00000171223
7297,ENSG00000171224
7298,ENSG00000171227
7299,ENSG00000171262
7300,ENSG00000171298
7301,ENSG00000171302
7302,ENSG00000171307
7303,ENSG00000171310
7304,ENSG00000171311
7305,ENSG00000171314
7306,ENSG00000171316
7307,ENSG00000171421
7308,ENSG00000171425
7309,ENSG00000171443
7310,ENSG00000171453
7311,ENSG00000171456
7312,ENSG00000171466
7313,ENSG00000171467
7314,ENSG00000171469
7315,ENSG00000171475
7316,ENSG00000171476
7317,ENSG00000171490
7318,ENSG00000171492
7319,ENSG00000171497
7320,ENSG00000171503
7321,ENSG00000171530
7322,ENSG00000171552
7323,ENSG00000171566
7324,ENSG00000171574
7325,ENSG00000171603
7326,ENSG00000171604
7327,ENSG00000171606
7328,ENSG00000171612
7329,ENSG00000171617
7330,ENSG00000171621
7331,ENSG00000171634
7332,ENSG00000171680
7333,ENSG00000171681
7334,ENSG00000171700
7335,ENSG00000171703
7336,ENSG00000171720
7337,ENSG00000171723
7338,ENSG00000171729
7339,ENSG00000171735
7340,ENSG00000171763
7341,ENSG00000171766
7342,ENSG00000171792
7343,ENSG00000171793
7344,ENSG00000171806
7345,ENSG00000171813
7346,ENSG00000171823
7347,ENSG00000171824
7348,ENSG00000171840
7349,ENSG00000171848
7350,ENSG00000171853
7351,ENSG00000171858
7352,ENSG00000171860
7353,ENSG00000171861
7354,ENSG00000171862
7355,ENSG00000171863
7356,ENSG00000171865
7357,ENSG00000171867
7358,ENSG00000171914
7359,ENSG00000171928
7360,ENSG00000171940
7361,ENSG00000171943
7362,ENSG00000171953
7363,ENSG00000171960
7364,ENSG00000171984
7365,ENSG00000171988
7366,ENSG00000171992
7367,ENSG00000172007
7368,ENSG00000172009
7369,ENSG00000172037
7370,ENSG00000172046
7371,ENSG00000172053
7372,ENSG00000172057
7373,ENSG00000172059
7374,ENSG00000172062
7375,ENSG00000172071
7376,ENSG00000172081
7377,ENSG00000172086
7378,ENSG00000172113
7379,ENSG00000172115
7380,ENSG00000172164
7381,ENSG00000172171
7382,ENSG00000172172
7383,ENSG00000172175
7384,ENSG00000172183
7385,ENSG00000172216
7386,ENSG00000172239
7387,ENSG00000172262
7388,ENSG00000172269
7389,ENSG00000172270
7390,ENSG00000172273
7391,ENSG00000172292
7392,ENSG00000172301
7393,ENSG00000172315
7394,ENSG00000172331
7395,ENSG00000172336
7396,ENSG00000172339
7397,ENSG00000172340
7398,ENSG00000172345
7399,ENSG00000172349
7400,ENSG00000172354
7401,ENSG00000172366
7402,ENSG00000172375
7403,ENSG00000172380
7404,ENSG00000172409
7405,ENSG00000172428
7406,ENSG00000172432
7407,ENSG00000172456
7408,ENSG00000172466
7409,ENSG00000172469
7410,ENSG00000172493
7411,ENSG00000172500
7412,ENSG00000172530
7413,ENSG00000172531
7414,ENSG00000172586
7415,ENSG00000172590
7416,ENSG00000172594
7417,ENSG00000172613
7418,ENSG00000172638
7419,ENSG00000172661
7420,ENSG00000172663
7421,ENSG00000172667
7422,ENSG00000172671
7423,ENSG00000172716
7424,ENSG00000172725
7425,ENSG00000172728
7426,ENSG00000172731
7427,ENSG00000172732
7428,ENSG00000172757
7429,ENSG00000172765
7430,ENSG00000172766
7431,ENSG00000172775
7432,ENSG00000172780
7433,ENSG00000172785
7434,ENSG00000172795
7435,ENSG00000172809
7436,ENSG00000172819
7437,ENSG00000172830
7438,ENSG00000172831
7439,ENSG00000172845
7440,ENSG00000172869
7441,ENSG00000172888
7442,ENSG00000172889
7443,ENSG00000172890
7444,ENSG00000172893
7445,ENSG00000172922
7446,ENSG00000172932
7447,ENSG00000172936
7448,ENSG00000172939
7449,ENSG00000172954
7450,ENSG00000172977
7451,ENSG00000172992
7452,ENSG00000173011
7453,ENSG00000173020
7454,ENSG00000173039
7455,ENSG00000173041
7456,ENSG00000173064
7457,ENSG00000173065
7458,ENSG00000173085
7459,ENSG00000173113
7460,ENSG00000173120
7461,ENSG00000173137
7462,ENSG00000173141
7463,ENSG00000173145
7464,ENSG00000173153
7465,ENSG00000173163
7466,ENSG00000173166
7467,ENSG00000173171
7468,ENSG00000173193
7469,ENSG00000173207
7470,ENSG00000173218
7471,ENSG00000173221
7472,ENSG00000173226
7473,ENSG00000173230
7474,ENSG00000173264
7475,ENSG00000173267
7476,ENSG00000173269
7477,ENSG00000173272
7478,ENSG00000173273
7479,ENSG00000173276
7480,ENSG00000173281
7481,ENSG00000173327
7482,ENSG00000173334
7483,ENSG00000173369
7484,ENSG00000173372
7485,ENSG00000173402
7486,ENSG00000173409
7487,ENSG00000173418
7488,ENSG00000173436
7489,ENSG00000173442
7490,ENSG00000173456
7491,ENSG00000173457
7492,ENSG00000173465
7493,ENSG00000173473
7494,ENSG00000173480
7495,ENSG00000173482
7496,ENSG00000173486
7497,ENSG00000173511
7498,ENSG00000173517
7499,ENSG00000173531
7500,ENSG00000173540
7501,ENSG00000173542
7502,ENSG00000173545
7503,ENSG00000173548
7504,ENSG00000173559
7505,ENSG00000173575
7506,ENSG00000173581
7507,ENSG00000173588
7508,ENSG00000173598
7509,ENSG00000173599
7510,ENSG00000173614
7511,ENSG00000173638
7512,ENSG00000173653
7513,ENSG00000173660
7514,ENSG00000173692
7515,ENSG00000173706
7516,ENSG00000173715
7517,ENSG00000173726
7518,ENSG00000173744
7519,ENSG00000173757
7520,ENSG00000173786
7521,ENSG00000173801
7522,ENSG00000173812
7523,ENSG00000173818
7524,ENSG00000173821
7525,ENSG00000173846
7526,ENSG00000173848
7527,ENSG00000173852
7528,ENSG00000173875
7529,ENSG00000173889
7530,ENSG00000173890
7531,ENSG00000173905
7532,ENSG00000173914
7533,ENSG00000173915
7534,ENSG00000173918
7535,ENSG00000173933
7536,ENSG00000173950
7537,ENSG00000173960
7538,ENSG00000173992
7539,ENSG00000174013
7540,ENSG00000174021
7541,ENSG00000174032
7542,ENSG00000174059
7543,ENSG00000174080
7544,ENSG00000174099
7545,ENSG00000174106
7546,ENSG00000174109
7547,ENSG00000174132
7548,ENSG00000174136
7549,ENSG00000174151
7550,ENSG00000174165
7551,ENSG00000174173
7552,ENSG00000174177
7553,ENSG00000174197
7554,ENSG00000174206
7555,ENSG00000174227
7556,ENSG00000174231
7557,ENSG00000174233
7558,ENSG00000174238
7559,ENSG00000174243
7560,ENSG00000174276
7561,ENSG00000174282
7562,ENSG00000174306
7563,ENSG00000174307
7564,ENSG00000174348
7565,ENSG00000174373
7566,ENSG00000174405
7567,ENSG00000174428
7568,ENSG00000174437
7569,ENSG00000174442
7570,ENSG00000174444
7571,ENSG00000174446
7572,ENSG00000174456
7573,ENSG00000174483
7574,ENSG00000174485
7575,ENSG00000174516
7576,ENSG00000174547
7577,ENSG00000174574
7578,ENSG00000174579
7579,ENSG00000174600
7580,ENSG00000174606
7581,ENSG00000174628
7582,ENSG00000174640
7583,ENSG00000174652
7584,ENSG00000174684
7585,ENSG00000174695
7586,ENSG00000174705
7587,ENSG00000174718
7588,ENSG00000174720
7589,ENSG00000174738
7590,ENSG00000174744
7591,ENSG00000174748
7592,ENSG00000174775
7593,ENSG00000174780
7594,ENSG00000174791
7595,ENSG00000174796
7596,ENSG00000174804
7597,ENSG00000174807
7598,ENSG00000174839
7599,ENSG00000174840
7600,ENSG00000174842
7601,ENSG00000174851
7602,ENSG00000174886
7603,ENSG00000174891
7604,ENSG00000174903
7605,ENSG00000174915
7606,ENSG00000174917
7607,ENSG00000174928
7608,ENSG00000174938
7609,ENSG00000174939
7610,ENSG00000174943
7611,ENSG00000174953
7612,ENSG00000174989
7613,ENSG00000174996
7614,ENSG00000175029
7615,ENSG00000175048
7616,ENSG00000175054
7617,ENSG00000175063
7618,ENSG00000175066
7619,ENSG00000175073
7620,ENSG00000175087
7621,ENSG00000175104
7622,ENSG00000175110
7623,ENSG00000175115
7624,ENSG00000175130
7625,ENSG00000175137
7626,ENSG00000175155
7627,ENSG00000175166
7628,ENSG00000175182
7629,ENSG00000175183
7630,ENSG00000175193
7631,ENSG00000175197
7632,ENSG00000175198
7633,ENSG00000175203
7634,ENSG00000175213
7635,ENSG00000175215
7636,ENSG00000175216
7637,ENSG00000175220
7638,ENSG00000175221
7639,ENSG00000175224
7640,ENSG00000175265
7641,ENSG00000175274
7642,ENSG00000175279
7643,ENSG00000175283
7644,ENSG00000175287
7645,ENSG00000175309
7646,ENSG00000175324
7647,ENSG00000175334
7648,ENSG00000175348
7649,ENSG00000175354
7650,ENSG00000175376
7651,ENSG00000175387
7652,ENSG00000175390
7653,ENSG00000175416
7654,ENSG00000175455
7655,ENSG00000175467
7656,ENSG00000175470
7657,ENSG00000175482
7658,ENSG00000175538
7659,ENSG00000175550
7660,ENSG00000175567
7661,ENSG00000175573
7662,ENSG00000175575
7663,ENSG00000175581
7664,ENSG00000175582
7665,ENSG00000175600
7666,ENSG00000175602
7667,ENSG00000175606
7668,ENSG00000175634
7669,ENSG00000175643
7670,ENSG00000175662
7671,ENSG00000175701
7672,ENSG00000175711
7673,ENSG00000175727
7674,ENSG00000175745
7675,ENSG00000175756
7676,ENSG00000175768
7677,ENSG00000175782
7678,ENSG00000175792
7679,ENSG00000175806
7680,ENSG00000175826
7681,ENSG00000175854
7682,ENSG00000175866
7683,ENSG00000175895
7684,ENSG00000175899
7685,ENSG00000175906
7686,ENSG00000175931
7687,ENSG00000175938
7688,ENSG00000175970
7689,ENSG00000176014
7690,ENSG00000176018
7691,ENSG00000176022
7692,ENSG00000176024
7693,ENSG00000176046
7694,ENSG00000176058
7695,ENSG00000176087
7696,ENSG00000176095
7697,ENSG00000176101
7698,ENSG00000176102
7699,ENSG00000176105
7700,ENSG00000176108
7701,ENSG00000176142
7702,ENSG00000176148
7703,ENSG00000176155
7704,ENSG00000176170
7705,ENSG00000176171
7706,ENSG00000176209
7707,ENSG00000176225
7708,ENSG00000176248
7709,ENSG00000176261
7710,ENSG00000176340
7711,ENSG00000176371
7712,ENSG00000176386
7713,ENSG00000176390
7714,ENSG00000176393
7715,ENSG00000176396
7716,ENSG00000176407
7717,ENSG00000176410
7718,ENSG00000176422
7719,ENSG00000176435
7720,ENSG00000176444
7721,ENSG00000176454
7722,ENSG00000176463
7723,ENSG00000176473
7724,ENSG00000176476
7725,ENSG00000176485
7726,ENSG00000176531
7727,ENSG00000176542
7728,ENSG00000176597
7729,ENSG00000176619
7730,ENSG00000176623
7731,ENSG00000176624
7732,ENSG00000176658
7733,ENSG00000176715
7734,ENSG00000176720
7735,ENSG00000176731
7736,ENSG00000176783
7737,ENSG00000176788
7738,ENSG00000176809
7739,ENSG00000176834
7740,ENSG00000176845
7741,ENSG00000176853
7742,ENSG00000176871
7743,ENSG00000176890
7744,ENSG00000176894
7745,ENSG00000176903
7746,ENSG00000176907
7747,ENSG00000176915
7748,ENSG00000176946
7749,ENSG00000176953
7750,ENSG00000176973
7751,ENSG00000176974
7752,ENSG00000176978
7753,ENSG00000176986
7754,ENSG00000176994
7755,ENSG00000177000
7756,ENSG00000177030
7757,ENSG00000177034
7758,ENSG00000177042
7759,ENSG00000177045
7760,ENSG00000177051
7761,ENSG00000177054
7762,ENSG00000177058
7763,ENSG00000177082
7764,ENSG00000177084
7765,ENSG00000177105
7766,ENSG00000177106
7767,ENSG00000177119
7768,ENSG00000177144
7769,ENSG00000177150
7770,ENSG00000177156
7771,ENSG00000177169
7772,ENSG00000177192
7773,ENSG00000177200
7774,ENSG00000177225
7775,ENSG00000177239
7776,ENSG00000177302
7777,ENSG00000177303
7778,ENSG00000177311
7779,ENSG00000177352
7780,ENSG00000177370
7781,ENSG00000177380
7782,ENSG00000177383
7783,ENSG00000177409
7784,ENSG00000177425
7785,ENSG00000177426
7786,ENSG00000177427
7787,ENSG00000177463
7788,ENSG00000177469
7789,ENSG00000177479
7790,ENSG00000177542
7791,ENSG00000177548
7792,ENSG00000177556
7793,ENSG00000177565
7794,ENSG00000177575
7795,ENSG00000177576
7796,ENSG00000177595
7797,ENSG00000177600
7798,ENSG00000177606
7799,ENSG00000177613
7800,ENSG00000177628
7801,ENSG00000177646
7802,ENSG00000177663
7803,ENSG00000177666
7804,ENSG00000177674
7805,ENSG00000177683
7806,ENSG00000177685
7807,ENSG00000177697
7808,ENSG00000177700
7809,ENSG00000177706
7810,ENSG00000177707
7811,ENSG00000177728
7812,ENSG00000177731
7813,ENSG00000177732
7814,ENSG00000177733
7815,ENSG00000177830
7816,ENSG00000177853
7817,ENSG00000177868
7818,ENSG00000177879
7819,ENSG00000177885
7820,ENSG00000177888
7821,ENSG00000177889
7822,ENSG00000177917
7823,ENSG00000177951
7824,ENSG00000177954
7825,ENSG00000177963
7826,ENSG00000177971
7827,ENSG00000177981
7828,ENSG00000177989
7829,ENSG00000178026
7830,ENSG00000178028
7831,ENSG00000178035
7832,ENSG00000178038
7833,ENSG00000178057
7834,ENSG00000178074
7835,ENSG00000178075
7836,ENSG00000178078
7837,ENSG00000178096
7838,ENSG00000178104
7839,ENSG00000178105
7840,ENSG00000178127
7841,ENSG00000178149
7842,ENSG00000178177
7843,ENSG00000178184
7844,ENSG00000178188
7845,ENSG00000178202
7846,ENSG00000178209
7847,ENSG00000178234
7848,ENSG00000178252
7849,ENSG00000178307
7850,ENSG00000178338
7851,ENSG00000178381
7852,ENSG00000178397
7853,ENSG00000178425
7854,ENSG00000178449
7855,ENSG00000178467
7856,ENSG00000178498
7857,ENSG00000178537
7858,ENSG00000178567
7859,ENSG00000178573
7860,ENSG00000178585
7861,ENSG00000178685
7862,ENSG00000178691
7863,ENSG00000178694
7864,ENSG00000178695
7865,ENSG00000178700
7866,ENSG00000178718
7867,ENSG00000178719
7868,ENSG00000178741
7869,ENSG00000178761
7870,ENSG00000178764
7871,ENSG00000178802
7872,ENSG00000178814
7873,ENSG00000178878
7874,ENSG00000178896
7875,ENSG00000178904
7876,ENSG00000178913
7877,ENSG00000178921
7878,ENSG00000178922
7879,ENSG00000178927
7880,ENSG00000178950
7881,ENSG00000178951
7882,ENSG00000178952
7883,ENSG00000178966
7884,ENSG00000178971
7885,ENSG00000178974
7886,ENSG00000178980
7887,ENSG00000178982
7888,ENSG00000178988
7889,ENSG00000178996
7890,ENSG00000178999
7891,ENSG00000179010
7892,ENSG00000179021
7893,ENSG00000179029
7894,ENSG00000179041
7895,ENSG00000179051
7896,ENSG00000179085
7897,ENSG00000179091
7898,ENSG00000179094
7899,ENSG00000179115
7900,ENSG00000179119
7901,ENSG00000179134
7902,ENSG00000179144
7903,ENSG00000179151
7904,ENSG00000179152
7905,ENSG00000179163
7906,ENSG00000179195
7907,ENSG00000179218
7908,ENSG00000179262
7909,ENSG00000179271
7910,ENSG00000179295
7911,ENSG00000179335
7912,ENSG00000179344
7913,ENSG00000179364
7914,ENSG00000179387
7915,ENSG00000179403
7916,ENSG00000179409
7917,ENSG00000179431
7918,ENSG00000179456
7919,ENSG00000179526
7920,ENSG00000179562
7921,ENSG00000179583
7922,ENSG00000179604
7923,ENSG00000179627
7924,ENSG00000179630
7925,ENSG00000179632
7926,ENSG00000179715
7927,ENSG00000179750
7928,ENSG00000179776
7929,ENSG00000179820
7930,ENSG00000179832
7931,ENSG00000179833
7932,ENSG00000179862
7933,ENSG00000179886
7934,ENSG00000179889
7935,ENSG00000179912
7936,ENSG00000179918
7937,ENSG00000179922
7938,ENSG00000179933
7939,ENSG00000179941
7940,ENSG00000179943
7941,ENSG00000179950
7942,ENSG00000179958
7943,ENSG00000179981
7944,ENSG00000179988
7945,ENSG00000180008
7946,ENSG00000180011
7947,ENSG00000180035
7948,ENSG00000180089
7949,ENSG00000180096
7950,ENSG00000180098
7951,ENSG00000180104
7952,ENSG00000180185
7953,ENSG00000180198
7954,ENSG00000180228
7955,ENSG00000180233
7956,ENSG00000180304
7957,ENSG00000180329
7958,ENSG00000180346
7959,ENSG00000180353
7960,ENSG00000180354
7961,ENSG00000180357
7962,ENSG00000180370
7963,ENSG00000180376
7964,ENSG00000180398
7965,ENSG00000180425
7966,ENSG00000180448
7967,ENSG00000180488
7968,ENSG00000180530
7969,ENSG00000180573
7970,ENSG00000180596
7971,ENSG00000180628
7972,ENSG00000180667
7973,ENSG00000180694
7974,ENSG00000180773
7975,ENSG00000180776
7976,ENSG00000180817
7977,ENSG00000180822
7978,ENSG00000180891
7979,ENSG00000180900
7980,ENSG00000180901
7981,ENSG00000180902
7982,ENSG00000180917
7983,ENSG00000180957
7984,ENSG00000180979
7985,ENSG00000180992
7986,ENSG00000181019
7987,ENSG00000181026
7988,ENSG00000181027
7989,ENSG00000181029
7990,ENSG00000181035
7991,ENSG00000181038
7992,ENSG00000181045
7993,ENSG00000181061
7994,ENSG00000181090
7995,ENSG00000181104
7996,ENSG00000181135
7997,ENSG00000181163
7998,ENSG00000181192
7999,ENSG00000181220
8000,ENSG00000181222
8001,ENSG00000181274
8002,ENSG00000181284
8003,ENSG00000181315
8004,ENSG00000181381
8005,ENSG00000181396
8006,ENSG00000181404
8007,ENSG00000181444
8008,ENSG00000181458
8009,ENSG00000181467
8010,ENSG00000181472
8011,ENSG00000181481
8012,ENSG00000181513
8013,ENSG00000181523
8014,ENSG00000181555
8015,ENSG00000181588
8016,ENSG00000181610
8017,ENSG00000181625
8018,ENSG00000181638
8019,ENSG00000181666
8020,ENSG00000181744
8021,ENSG00000181788
8022,ENSG00000181789
8023,ENSG00000181817
8024,ENSG00000181830
8025,ENSG00000181852
8026,ENSG00000181894
8027,ENSG00000181896
8028,ENSG00000181904
8029,ENSG00000181915
8030,ENSG00000181924
8031,ENSG00000181929
8032,ENSG00000181982
8033,ENSG00000181991
8034,ENSG00000182004
8035,ENSG00000182022
8036,ENSG00000182054
8037,ENSG00000182087
8038,ENSG00000182093
8039,ENSG00000182095
8040,ENSG00000182108
8041,ENSG00000182117
8042,ENSG00000182118
8043,ENSG00000182134
8044,ENSG00000182149
8045,ENSG00000182150
8046,ENSG00000182154
8047,ENSG00000182158
8048,ENSG00000182173
8049,ENSG00000182179
8050,ENSG00000182180
8051,ENSG00000182185
8052,ENSG00000182196
8053,ENSG00000182197
8054,ENSG00000182199
8055,ENSG00000182208
8056,ENSG00000182224
8057,ENSG00000182240
8058,ENSG00000182247
8059,ENSG00000182307
8060,ENSG00000182325
8061,ENSG00000182326
8062,ENSG00000182359
8063,ENSG00000182362
8064,ENSG00000182372
8065,ENSG00000182400
8066,ENSG00000182446
8067,ENSG00000182473
8068,ENSG00000182481
8069,ENSG00000182511
8070,ENSG00000182512
8071,ENSG00000182534
8072,ENSG00000182541
8073,ENSG00000182544
8074,ENSG00000182551
8075,ENSG00000182552
8076,ENSG00000182568
8077,ENSG00000182578
8078,ENSG00000182606
8079,ENSG00000182621
8080,ENSG00000182628
8081,ENSG00000182636
8082,ENSG00000182670
8083,ENSG00000182685
8084,ENSG00000182700
8085,ENSG00000182704
8086,ENSG00000182718
8087,ENSG00000182749
8088,ENSG00000182768
8089,ENSG00000182774
8090,ENSG00000182809
8091,ENSG00000182810
8092,ENSG00000182827
8093,ENSG00000182831
8094,ENSG00000182853
8095,ENSG00000182858
8096,ENSG00000182871
8097,ENSG00000182899
8098,ENSG00000182903
8099,ENSG00000182919
8100,ENSG00000182923
8101,ENSG00000182934
8102,ENSG00000182944
8103,ENSG00000182952
8104,ENSG00000182957
8105,ENSG00000182973
8106,ENSG00000182979
8107,ENSG00000182985
8108,ENSG00000182986
8109,ENSG00000183010
8110,ENSG00000183011
8111,ENSG00000183018
8112,ENSG00000183020
8113,ENSG00000183044
8114,ENSG00000183048
8115,ENSG00000183049
8116,ENSG00000183054
8117,ENSG00000183060
8118,ENSG00000183077
8119,ENSG00000183087
8120,ENSG00000183137
8121,ENSG00000183155
8122,ENSG00000183161
8123,ENSG00000183172
8124,ENSG00000183207
8125,ENSG00000183208
8126,ENSG00000183255
8127,ENSG00000183258
8128,ENSG00000183283
8129,ENSG00000183291
8130,ENSG00000183309
8131,ENSG00000183323
8132,ENSG00000183336
8133,ENSG00000183340
8134,ENSG00000183354
8135,ENSG00000183386
8136,ENSG00000183401
8137,ENSG00000183426
8138,ENSG00000183431
8139,ENSG00000183474
8140,ENSG00000183475
8141,ENSG00000183486
8142,ENSG00000183495
8143,ENSG00000183513
8144,ENSG00000183520
8145,ENSG00000183527
8146,ENSG00000183530
8147,ENSG00000183576
8148,ENSG00000183579
8149,ENSG00000183597
8150,ENSG00000183605
8151,ENSG00000183617
8152,ENSG00000183621
8153,ENSG00000183624
8154,ENSG00000183628
8155,ENSG00000183648
8156,ENSG00000183665
8157,ENSG00000183684
8158,ENSG00000183688
8159,ENSG00000183696
8160,ENSG00000183718
8161,ENSG00000183722
8162,ENSG00000183723
8163,ENSG00000183726
8164,ENSG00000183735
8165,ENSG00000183741
8166,ENSG00000183751
8167,ENSG00000183762
8168,ENSG00000183765
8169,ENSG00000183779
8170,ENSG00000183793
8171,ENSG00000183808
8172,ENSG00000183828
8173,ENSG00000183853
8174,ENSG00000183864
8175,ENSG00000183891
8176,ENSG00000183955
8177,ENSG00000183963
8178,ENSG00000183978
8179,ENSG00000184007
8180,ENSG00000184009
8181,ENSG00000184014
8182,ENSG00000184047
8183,ENSG00000184056
8184,ENSG00000184060
8185,ENSG00000184076
8186,ENSG00000184110
8187,ENSG00000184113
8188,ENSG00000184117
8189,ENSG00000184154
8190,ENSG00000184162
8191,ENSG00000184164
8192,ENSG00000184178
8193,ENSG00000184182
8194,ENSG00000184203
8195,ENSG00000184207
8196,ENSG00000184209
8197,ENSG00000184220
8198,ENSG00000184227
8199,ENSG00000184232
8200,ENSG00000184271
8201,ENSG00000184277
8202,ENSG00000184281
8203,ENSG00000184371
8204,ENSG00000184381
8205,ENSG00000184402
8206,ENSG00000184428
8207,ENSG00000184432
8208,ENSG00000184436
8209,ENSG00000184445
8210,ENSG00000184465
8211,ENSG00000184470
8212,ENSG00000184489
8213,ENSG00000184497
8214,ENSG00000184500
8215,ENSG00000184508
8216,ENSG00000184517
8217,ENSG00000184545
8218,ENSG00000184557
8219,ENSG00000184575
8220,ENSG00000184584
8221,ENSG00000184588
8222,ENSG00000184602
8223,ENSG00000184640
8224,ENSG00000184677
8225,ENSG00000184678
8226,ENSG00000184702
8227,ENSG00000184708
8228,ENSG00000184719
8229,ENSG00000184730
8230,ENSG00000184743
8231,ENSG00000184752
8232,ENSG00000184787
8233,ENSG00000184840
8234,ENSG00000184857
8235,ENSG00000184863
8236,ENSG00000184887
8237,ENSG00000184897
8238,ENSG00000184900
8239,ENSG00000184903
8240,ENSG00000184916
8241,ENSG00000184922
8242,ENSG00000184924
8243,ENSG00000184939
8244,ENSG00000184967
8245,ENSG00000184979
8246,ENSG00000184983
8247,ENSG00000184990
8248,ENSG00000184992
8249,ENSG00000185000
8250,ENSG00000185009
8251,ENSG00000185015
8252,ENSG00000185019
8253,ENSG00000185022
8254,ENSG00000185024
8255,ENSG00000185033
8256,ENSG00000185043
8257,ENSG00000185049
8258,ENSG00000185085
8259,ENSG00000185088
8260,ENSG00000185090
8261,ENSG00000185100
8262,ENSG00000185104
8263,ENSG00000185112
8264,ENSG00000185115
8265,ENSG00000185122
8266,ENSG00000185127
8267,ENSG00000185129
8268,ENSG00000185158
8269,ENSG00000185163
8270,ENSG00000185164
8271,ENSG00000185187
8272,ENSG00000185189
8273,ENSG00000185201
8274,ENSG00000185215
8275,ENSG00000185236
8276,ENSG00000185238
8277,ENSG00000185246
8278,ENSG00000185252
8279,ENSG00000185262
8280,ENSG00000185298
8281,ENSG00000185305
8282,ENSG00000185324
8283,ENSG00000185339
8284,ENSG00000185340
8285,ENSG00000185344
8286,ENSG00000185347
8287,ENSG00000185359
8288,ENSG00000185361
8289,ENSG00000185379
8290,ENSG00000185386
8291,ENSG00000185404
8292,ENSG00000185414
8293,ENSG00000185418
8294,ENSG00000185420
8295,ENSG00000185432
8296,ENSG00000185437
8297,ENSG00000185442
8298,ENSG00000185453
8299,ENSG00000185475
8300,ENSG00000185482
8301,ENSG00000185499
8302,ENSG00000185504
8303,ENSG00000185507
8304,ENSG00000185551
8305,ENSG00000185585
8306,ENSG00000185591
8307,ENSG00000185608
8308,ENSG00000185619
8309,ENSG00000185624
8310,ENSG00000185627
8311,ENSG00000185630
8312,ENSG00000185633
8313,ENSG00000185650
8314,ENSG00000185651
8315,ENSG00000185658
8316,ENSG00000185670
8317,ENSG00000185716
8318,ENSG00000185721
8319,ENSG00000185722
8320,ENSG00000185728
8321,ENSG00000185745
8322,ENSG00000185787
8323,ENSG00000185798
8324,ENSG00000185800
8325,ENSG00000185803
8326,ENSG00000185808
8327,ENSG00000185813
8328,ENSG00000185829
8329,ENSG00000185838
8330,ENSG00000185862
8331,ENSG00000185864
8332,ENSG00000185880
8333,ENSG00000185883
8334,ENSG00000185885
8335,ENSG00000185896
8336,ENSG00000185909
8337,ENSG00000185917
8338,ENSG00000185920
8339,ENSG00000185946
8340,ENSG00000185947
8341,ENSG00000185950
8342,ENSG00000185963
8343,ENSG00000185989
8344,ENSG00000186001
8345,ENSG00000186010
8346,ENSG00000186017
8347,ENSG00000186020
8348,ENSG00000186063
8349,ENSG00000186088
8350,ENSG00000186104
8351,ENSG00000186106
8352,ENSG00000186111
8353,ENSG00000186130
8354,ENSG00000186132
8355,ENSG00000186141
8356,ENSG00000186153
8357,ENSG00000186166
8358,ENSG00000186174
8359,ENSG00000186184
8360,ENSG00000186187
8361,ENSG00000186205
8362,ENSG00000186222
8363,ENSG00000186230
8364,ENSG00000186260
8365,ENSG00000186283
8366,ENSG00000186298
8367,ENSG00000186318
8368,ENSG00000186340
8369,ENSG00000186350
8370,ENSG00000186352
8371,ENSG00000186395
8372,ENSG00000186432
8373,ENSG00000186448
8374,ENSG00000186468
8375,ENSG00000186469
8376,ENSG00000186470
8377,ENSG00000186480
8378,ENSG00000186501
8379,ENSG00000186517
8380,ENSG00000186522
8381,ENSG00000186532
8382,ENSG00000186566
8383,ENSG00000186575
8384,ENSG00000186577
8385,ENSG00000186591
8386,ENSG00000186625
8387,ENSG00000186635
8388,ENSG00000186654
8389,ENSG00000186660
8390,ENSG00000186665
8391,ENSG00000186687
8392,ENSG00000186716
8393,ENSG00000186812
8394,ENSG00000186814
8395,ENSG00000186815
8396,ENSG00000186818
8397,ENSG00000186834
8398,ENSG00000186866
8399,ENSG00000186908
8400,ENSG00000186918
8401,ENSG00000186951
8402,ENSG00000186998
8403,ENSG00000187024
8404,ENSG00000187049
8405,ENSG00000187051
8406,ENSG00000187079
8407,ENSG00000187091
8408,ENSG00000187097
8409,ENSG00000187109
8410,ENSG00000187118
8411,ENSG00000187147
8412,ENSG00000187164
8413,ENSG00000187189
8414,ENSG00000187193
8415,ENSG00000187231
8416,ENSG00000187239
8417,ENSG00000187244
8418,ENSG00000187257
8419,ENSG00000187266
8420,ENSG00000187446
8421,ENSG00000187474
8422,ENSG00000187479
8423,ENSG00000187498
8424,ENSG00000187513
8425,ENSG00000187514
8426,ENSG00000187522
8427,ENSG00000187531
8428,ENSG00000187535
8429,ENSG00000187555
8430,ENSG00000187605
8431,ENSG00000187607
8432,ENSG00000187608
8433,ENSG00000187609
8434,ENSG00000187624
8435,ENSG00000187630
8436,ENSG00000187678
8437,ENSG00000187688
8438,ENSG00000187713
8439,ENSG00000187735
8440,ENSG00000187736
8441,ENSG00000187741
8442,ENSG00000187742
8443,ENSG00000187764
8444,ENSG00000187778
8445,ENSG00000187837
8446,ENSG00000187838
8447,ENSG00000187840
8448,ENSG00000187866
