,ENSEMBL_ID,HGNC
5609,ENSG00000138400,MDH1B
5610,ENSG00000206527,HACD2
5611,ENSG00000197629,MPEG1
5612,ENSG00000176209,SMIM19
5613,ENSG00000103089,FA2H
5614,ENSG00000163421,PROK2
5615,ENSG00000086062,B4GALT1
5616,ENSG00000075413,MARK3
5617,ENSG00000183760,ACP7
5618,ENSG00000110002,VWA5A
5619,ENSG00000163430,FSTL1
5620,ENSG00000104447,TRPS1
5621,ENSG00000106692,FKTN
5622,ENSG00000188505,NCCRP1
5623,ENSG00000182393,IFNL1
5624,ENSG00000177508,IRX3
5625,ENSG00000185561,TLCD2
5626,ENSG00000138376,BARD1
5627,ENSG00000167711,SERPINF2
5628,ENSG00000157500,APPL1
5629,ENSG00000130755,GMFG
5630,ENSG00000188641,DPYD
5631,ENSG00000137274,BPHL
5632,ENSG00000118557,PMFBP1
5633,ENSG00000106384,MOGAT3
5634,ENSG00000215251,FASTKD5
5635,ENSG00000172315,TP53RK
5636,ENSG00000101161,PRPF6
5637,ENSG00000152078,TLCD4
5638,ENSG00000205978,NYNRIN
5639,ENSG00000061656,SPAG4
5640,ENSG00000120910,PPP3CC
5641,ENSG00000139899,CBLN3
5642,ENSG00000179104,TMTC2
5643,ENSG00000163629,PTPN13
5644,ENSG00000132386,SERPINF1
5645,ENSG00000100441,KHNYN
5646,ENSG00000185668,POU3F1
5647,ENSG00000171492,LRRC8D
5648,ENSG00000147912,FBXO10
5649,ENSG00000006715,VPS41
5650,ENSG00000170989,S1PR1
5651,ENSG00000198185,ZNF334
5652,ENSG00000092009,CMA1
5653,ENSG00000006712,PAF1
5654,ENSG00000116299,ELAPOR1
5655,ENSG00000176542,USF3
5656,ENSG00000136044,APPL2
5657,ENSG00000175344,CHRNA7
5658,ENSG00000100983,GSS
5659,ENSG00000177156,TALDO1
5660,ENSG00000100450,GZMH
5661,ENSG00000168875,SOX14
5662,ENSG00000175768,TOMM5
5663,ENSG00000146049,KAAG1
5664,ENSG00000214237,MINDY4B
5665,ENSG00000171724,VAT1L
5666,ENSG00000100348,TXN2
5667,ENSG00000112293,GPLD1
5668,ENSG00000186532,SMYD4
5669,ENSG00000070601,FRMPD1
5670,ENSG00000100448,CTSG
5671,ENSG00000178573,MAF
5672,ENSG00000114744,COMMD2
5673,ENSG00000021645,NRXN3
5674,ENSG00000103047,TANGO6
5675,ENSG00000168522,FNTA
5676,ENSG00000132383,RPA1
5677,ENSG00000100350,FOXRED2
5678,ENSG00000063322,MED29
5679,ENSG00000177225,GATD1
5680,ENSG00000165275,TRMT10B
5681,ENSG00000128016,ZFP36
5682,ENSG00000177707,NECTIN3
5683,ENSG00000152910,CNTNAP4
5684,ENSG00000090924,PLEKHG2
5685,ENSG00000115844,DLX2
5686,ENSG00000165102,HGSNAT
5687,ENSG00000139990,DCAF5
5688,ENSG00000157827,FMNL2
5689,ENSG00000240891,PLCXD2
5690,ENSG00000125398,SOX9
5691,ENSG00000112294,ALDH5A1
5692,ENSG00000163637,PRICKLE2
5693,ENSG00000001629,ANKIB1
5694,ENSG00000057704,TMCC3
5695,ENSG00000258102,MAP1LC3B2
5696,ENSG00000107371,EXOSC3
5697,ENSG00000105825,TFPI2
5698,ENSG00000188877,POTEA
5699,ENSG00000151233,GXYLT1
5700,ENSG00000105193,RPS16
5701,ENSG00000163002,NUP35
5702,ENSG00000184524,CEND1
5703,ENSG00000122741,DCAF10
5704,ENSG00000164659,ELAPOR2
5705,ENSG00000185294,SPPL2C
5706,ENSG00000012822,CALCOCO1
5707,ENSG00000100353,EIF3D
5708,ENSG00000177542,SLC25A22
5709,ENSG00000256762,STH
5710,ENSG00000131183,SLC34A1
5711,ENSG00000159593,NAE1
5712,ENSG00000168333,PPDPFL
5713,ENSG00000122696,SLC25A51
5714,ENSG00000092140,G2E3
5715,ENSG00000152977,ZIC1
5716,ENSG00000196235,SUPT5H
5717,ENSG00000121067,SPOP
5718,ENSG00000107338,SHB
5719,ENSG00000126878,AIF1L
5720,ENSG00000175792,RUVBL1
5721,ENSG00000137962,ARHGAP29
5722,ENSG00000111802,TDP2
5723,ENSG00000198010,DLGAP2
5724,ENSG00000078814,MYH7B
5725,ENSG00000196570,PFN3
5726,ENSG00000112304,ACOT13
5727,ENSG00000198055,GRK6
5728,ENSG00000145979,TBC1D7
5729,ENSG00000170035,UBE2E3
5730,ENSG00000185900,POMK
5731,ENSG00000126882,FAM78A
5732,ENSG00000100991,TRPC4AP
5733,ENSG00000050555,LAMC3
5734,ENSG00000158528,PPP1R9A
5735,ENSG00000198829,SUCNR1
5736,ENSG00000065518,NDUFB4
5737,ENSG00000092108,SCFD1
5738,ENSG00000129292,PHF20L1
5739,ENSG00000079739,PGM1
5740,ENSG00000130717,UCK1
5741,ENSG00000114107,CEP70
5742,ENSG00000124097,HMGB1P1
5743,ENSG00000124092,CTCFL
5744,ENSG00000117154,IGSF21
5745,ENSG00000162377,COA7
5746,ENSG00000112425,EPM2A
5747,ENSG00000131188,PRR7
5748,ENSG00000116774,OLFML3
5749,ENSG00000054219,LY75
5750,ENSG00000080371,RAB21
5751,ENSG00000140093,SERPINA10
5752,ENSG00000134153,EMC7
5753,ENSG00000183258,DDX41
5754,ENSG00000269113,TRABD2B
5755,ENSG00000170099,SERPINA6
5756,ENSG00000182405,PGBD4
5757,ENSG00000106991,ENG
5758,ENSG00000100242,SUN2
5759,ENSG00000023909,GCLM
5760,ENSG00000134152,KATNBL1
5761,ENSG00000258597,SERPINA2
5762,ENSG00000197249,SERPINA1
5763,ENSG00000136960,ENPP2
5764,ENSG00000069702,TGFBR3
5765,ENSG00000165972,CCDC38
5766,ENSG00000112367,FIG4
5767,ENSG00000105197,TIMM50
5768,ENSG00000182379,NXPH4
5769,ENSG00000144406,UNC80
5770,ENSG00000145451,GLRA3
5771,ENSG00000111252,SH2B3
5772,ENSG00000128463,EMC4
5773,ENSG00000186910,SERPINA11
5774,ENSG00000139323,POC1B
5775,ENSG00000170054,SERPINA9
5776,ENSG00000088682,COQ9
5777,ENSG00000105849,POLR1F
5778,ENSG00000184507,NUTM1
5779,ENSG00000169989,TIGD4
5780,ENSG00000164296,TIGD6
5781,ENSG00000106992,AK1
5782,ENSG00000164117,FBXO8
5783,ENSG00000090932,DLL3
5784,ENSG00000105852,PON3
5785,ENSG00000121073,SLC35B1
5786,ENSG00000113716,HMGXB3
5787,ENSG00000137198,GMPR
5788,ENSG00000198198,SZT2
5789,ENSG00000165953,SERPINA12
5790,ENSG00000182578,CSF1R
5791,ENSG00000176401,EID2B
5792,ENSG00000176396,EID2
5793,ENSG00000140526,ABHD2
5794,ENSG00000213886,UBD
5795,ENSG00000129484,PARP2
5796,ENSG00000182013,PNMA8A
5797,ENSG00000070761,CFAP20
5798,ENSG00000139651,ZNF740
5799,ENSG00000204681,GABBR1
5800,ENSG00000204851,PNMA8B
5801,ENSG00000106366,SERPINE1
5802,ENSG00000163590,PPM1L
5803,ENSG00000160014,CALM3
5804,ENSG00000005421,PON1
5805,ENSG00000031081,ARHGAP31
5806,ENSG00000131153,GINS2
5807,ENSG00000184571,PIWIL3
5808,ENSG00000012504,NR1H4
5809,ENSG00000136840,ST6GALNAC4
5810,ENSG00000168925,CTRB1
5811,ENSG00000047457,CP
5812,ENSG00000100425,BRD1
5813,ENSG00000135736,CCDC102A
5814,ENSG00000121104,FAM117A
5815,ENSG00000019991,HGF
5816,ENSG00000109738,GLRB
5817,ENSG00000165046,LETM2
5818,ENSG00000140522,RLBP1
5819,ENSG00000144119,C1QL2
5820,ENSG00000115425,PECR
5821,ENSG00000113721,PDGFRB
5822,ENSG00000167103,PIP5KL1
5823,ENSG00000160013,PTGIR
5824,ENSG00000197380,DACT3
5825,ENSG00000140199,SLC12A6
5826,ENSG00000177600,RPLP2
5827,ENSG00000241878,PISD
5828,ENSG00000133943,DGLUCY
5829,ENSG00000128011,LRFN1
5830,ENSG00000130545,CRB3
5831,ENSG00000136908,DPM2
5832,ENSG00000242441,GTF2A1L
5833,ENSG00000176692,FOXC2
5834,ENSG00000136504,KAT7
5835,ENSG00000205744,DENND1C
5836,ENSG00000050820,BCAR1
5837,ENSG00000177666,PNPLA2
5838,ENSG00000167106,FAM102A
5839,ENSG00000116793,PHTF1
5840,ENSG00000154447,SH3RF1
5841,ENSG00000164307,ERAP1
5842,ENSG00000124253,PCK1
5843,ENSG00000170390,DCLK2
5844,ENSG00000158122,PRXL2C
5845,ENSG00000124256,ZBP1
5846,ENSG00000173193,PARP14
5847,ENSG00000128253,RFPL2
5848,ENSG00000196597,ZNF782
5849,ENSG00000099957,P2RX6
5850,ENSG00000163012,ZSWIM2
5851,ENSG00000214814,FER1L6
5852,ENSG00000188152,NUTM2G
5853,ENSG00000177685,CRACR2B
5854,ENSG00000101040,ZMYND8
5855,ENSG00000261787,TCF24
5856,ENSG00000115361,ACADL
5857,ENSG00000159685,CHCHD6
5858,ENSG00000121022,COPS5
5859,ENSG00000205078,SYCE1L
5860,ENSG00000119421,NDUFA8
5861,ENSG00000104833,TUBB4A
5862,ENSG00000185681,MORN5
5863,ENSG00000151135,TMEM263
5864,ENSG00000131149,GSE1
5865,ENSG00000185028,LRRC14B
5866,ENSG00000124019,FAM124B
5867,ENSG00000180233,ZNRF2
5868,ENSG00000164366,CCDC127
5869,ENSG00000163762,TM4SF18
5870,ENSG00000119446,RBM18
5871,ENSG00000177697,CD151
5872,ENSG00000134201,GSTM5
5873,ENSG00000180104,EXOC3
5874,ENSG00000234545,FAM133B
5875,ENSG00000148187,MRRF
5876,ENSG00000138434,ITPRID2
5877,ENSG00000091039,OSBPL8
5878,ENSG00000153147,SMARCA5
5879,ENSG00000163630,SYNPR
5880,ENSG00000213366,GSTM2
5881,ENSG00000125657,TNFSF9
5882,ENSG00000066777,ARFGEF1
5883,ENSG00000108813,DLX4
5884,ENSG00000066230,SLC9A3
5885,ENSG00000169902,TPST1
5886,ENSG00000125726,CD70
5887,ENSG00000064195,DLX3
5888,ENSG00000183206,POTEC
5889,ENSG00000141577,CEP131
5890,ENSG00000100156,SLC16A8
5891,ENSG00000125733,TRIP10
5892,ENSG00000070669,ASNS
5893,ENSG00000121210,TMEM131L
5894,ENSG00000107186,MPDZ
5895,ENSG00000183307,TMEM121B
5896,ENSG00000180777,ANKRD30B
5897,ENSG00000177663,IL17RA
5898,ENSG00000103111,MON1B
5899,ENSG00000112877,CEP72
5900,ENSG00000181135,ZNF707
5901,ENSG00000168454,TXNDC2
5902,ENSG00000177700,POLR2L
5903,ENSG00000171368,TPPP
5904,ENSG00000117525,F3
5905,ENSG00000101558,VAPA
5906,ENSG00000177830,CHID1
5907,ENSG00000280987,MATR3
5908,ENSG00000069998,HDHD5
5909,ENSG00000184939,ZFP90
5910,ENSG00000162692,VCAM1
5911,ENSG00000154864,PIEZO2
5912,ENSG00000204655,MOG
5913,ENSG00000242265,PEG10
5914,ENSG00000118997,DNAH7
5915,ENSG00000181656,GPR88
5916,ENSG00000122481,RWDD3
5917,ENSG00000135249,RINT1
5918,ENSG00000100211,CBY1
5919,ENSG00000145423,SFRP2
5920,ENSG00000198162,MAN1A2
5921,ENSG00000174780,SRP72
5922,ENSG00000103175,WFDC1
5923,ENSG00000255181,CCDC166
5924,ENSG00000128284,APOL3
5925,ENSG00000154678,PDE1C
5926,ENSG00000181085,MAPK15
5927,ENSG00000224877,NDUFAF8
5928,ENSG00000140941,MAP1LC3B
5929,ENSG00000125731,SH2D3A
5930,ENSG00000171517,LPAR3
5931,ENSG00000157637,SLC38A10
5932,ENSG00000143079,CTTNBP2NL
5933,ENSG00000180921,FAM83H
5934,ENSG00000129467,ADCY4
5935,ENSG00000125735,TNFSF14
5936,ENSG00000140948,ZCCHC14
5937,ENSG00000180900,SCRIB
5938,ENSG00000061676,NCKAP1
5939,ENSG00000143093,STRIP1
5940,ENSG00000125755,SYMPK
5941,ENSG00000251322,SHANK3
5942,ENSG00000185504,FAAP100
5943,ENSG00000100320,RBFOX2
5944,ENSG00000120457,KCNJ5
5945,ENSG00000157423,HYDIN
5946,ENSG00000085491,SLC25A24
5947,ENSG00000149308,NPAT
5948,ENSG00000015479,MATR3
5949,ENSG00000240505,TNFRSF13B
5950,ENSG00000166960,CCDC178
5951,ENSG00000177889,UBE2N
5952,ENSG00000168785,TSPAN5
5953,ENSG00000173947,PIFO
5954,ENSG00000135426,TESPA1
5955,ENSG00000175497,DPP10
5956,ENSG00000114771,AADAC
5957,ENSG00000179598,PLD6
5958,ENSG00000166323,C11orf65
5959,ENSG00000154803,FLCN
5960,ENSG00000227051,C14orf132
5961,ENSG00000134198,TSPAN2
5962,ENSG00000119715,ESRRB
5963,ENSG00000163644,PPM1K
5964,ENSG00000169255,B3GALNT1
5965,ENSG00000205356,TECPR1
5966,ENSG00000198799,LRIG2
5967,ENSG00000168398,BDKRB2
5968,ENSG00000141030,COPS3
5969,ENSG00000109846,CRYAB
5970,ENSG00000053254,FOXN3
5971,ENSG00000052795,FNIP2
5972,ENSG00000204642,HLA-F
5973,ENSG00000158104,HPD
5974,ENSG00000164128,NPY1R
5975,ENSG00000170608,FOXA3
5976,ENSG00000157227,MMP14
5977,ENSG00000177683,THAP5
5978,ENSG00000170604,IRF2BP1
5979,ENSG00000176182,MYPOP
5980,ENSG00000188425,NANOS2
5981,ENSG00000104983,CCDC61
5982,ENSG00000165929,TC2N
5983,ENSG00000198498,TMA16
5984,ENSG00000117620,SLC35A3
5985,ENSG00000115020,PIKFYVE
5986,ENSG00000099998,GGT5
5987,ENSG00000135185,TMEM243
5988,ENSG00000179950,PUF60
5989,ENSG00000170276,HSPB2
5990,ENSG00000254445,HSPB2-C11orf52
5991,ENSG00000149300,C11orf52
5992,ENSG00000008438,PGLYRP1
5993,ENSG00000150764,DIXDC1
5994,ENSG00000106355,LSM5
5995,ENSG00000167216,KATNAL2
5996,ENSG00000172840,PDP2
5997,ENSG00000188624,IGFL3
5998,ENSG00000163110,PDLIM5
5999,ENSG00000100815,TRIP11
6000,ENSG00000135686,KLHL36
6001,ENSG00000111845,PAK1IP1
6002,ENSG00000139133,ALG10
6003,ENSG00000185800,DMWD
6004,ENSG00000168404,MLKL
6005,ENSG00000111843,TMEM14C
6006,ENSG00000188263,IL17REL
6007,ENSG00000176136,MC5R
6008,ENSG00000104941,RSPH6A
6009,ENSG00000185651,UBE2L3
6010,ENSG00000134046,MBD2
6011,ENSG00000049130,KITLG
6012,ENSG00000137210,TMEM14B
6013,ENSG00000205309,NT5M
6014,ENSG00000093072,ADA2
6015,ENSG00000106367,AP1S1
6016,ENSG00000005194,CIAPIN1
6017,ENSG00000120727,PAIP2
6018,ENSG00000141026,MED9
6019,ENSG00000101751,POLI
6020,ENSG00000130818,ZNF426
6021,ENSG00000108551,RASD1
6022,ENSG00000160539,PLPP7
6023,ENSG00000157693,TMEM268
6024,ENSG00000131469,RPL27
6025,ENSG00000139218,SCAF11
6026,ENSG00000183648,NDUFB1
6027,ENSG00000150776,NKAPD1
6028,ENSG00000106397,PLOD3
6029,ENSG00000171469,ZNF561
6030,ENSG00000230054,TEX53
6031,ENSG00000230601,TEX48
6032,ENSG00000181634,TNFSF15
6033,ENSG00000165934,CPSF2
6034,ENSG00000170482,SLC23A1
6035,ENSG00000174453,VWC2L
6036,ENSG00000136888,ATP6V1G1
6037,ENSG00000095261,PSMD5
6038,ENSG00000167080,B4GALNT2
6039,ENSG00000115109,EPB41L5
6040,ENSG00000150779,TIMM8B
6041,ENSG00000140092,FBLN5
6042,ENSG00000119403,PHF19
6043,ENSG00000204370,SDHD
6044,ENSG00000181291,TMEM132E
6045,ENSG00000166845,C18orf54
6046,ENSG00000135218,CD36
6047,ENSG00000139154,AEBP2
6048,ENSG00000068079,IFI35
6049,ENSG00000170476,MZB1
6050,ENSG00000228672,PROB1
6051,ENSG00000171466,ZNF562
6052,ENSG00000154118,JPH3
6053,ENSG00000170464,DNAJC18
6054,ENSG00000185189,NRBP2
6055,ENSG00000140937,CDH11
6056,ENSG00000111837,MAK
6057,ENSG00000178307,TMEM11
6058,ENSG00000174448,STARD6
6059,ENSG00000150782,IL18
6060,ENSG00000162688,AGL
6061,ENSG00000092203,TOX4
6062,ENSG00000134278,SPIRE1
6063,ENSG00000120088,CRHR1
6064,ENSG00000127452,FBXL12
6065,ENSG00000178394,HTR1A
6066,ENSG00000164270,HTR4
6067,ENSG00000119401,TRIM32
6068,ENSG00000136040,PLXNC1
6069,ENSG00000147869,CER1
6070,ENSG00000150783,TEX12
6071,ENSG00000261150,EPPK1
6072,ENSG00000178685,PARP10
6073,ENSG00000024422,EHD2
6074,ENSG00000197580,BCO2
6075,ENSG00000165819,METTL3
6076,ENSG00000163449,TMEM169
6077,ENSG00000105373,NOP53
6078,ENSG00000124827,GCM2
6079,ENSG00000107341,UBE2R2
6080,ENSG00000198876,DCAF12
6081,ENSG00000204644,ZFP57
6082,ENSG00000140950,MEAK7
6083,ENSG00000112096,SOD2
6084,ENSG00000135047,CTSL
6085,ENSG00000136732,GYPC
6086,ENSG00000103091,WDR59
6087,ENSG00000165821,SALL2
6088,ENSG00000111046,MYF6
6089,ENSG00000128322,IGLL1
6090,ENSG00000137860,SLC28A2
6091,ENSG00000164946,FREM1
6092,ENSG00000158092,NCK1
6093,ENSG00000120832,MTERF2
6094,ENSG00000100483,VCPKMT
6095,ENSG00000189269,DRICH1
6096,ENSG00000121207,LRAT
6097,ENSG00000178935,ZNF552
6098,ENSG00000111142,METAP2
6099,ENSG00000100485,SOS2
6100,ENSG00000164398,ACSL6
6101,ENSG00000269343,ZNF587B
6102,ENSG00000154252,GAL3ST2
6103,ENSG00000171566,PLRG1
6104,ENSG00000114200,BCHE
6105,ENSG00000150787,PTS
6106,ENSG00000198466,ZNF587
6107,ENSG00000146457,WTAP
6108,ENSG00000103248,MTHFSD
6109,ENSG00000115221,ITGB6
6110,ENSG00000173480,ZNF417
6111,ENSG00000187905,LRRC74B
6112,ENSG00000148334,PTGES2
6113,ENSG00000171766,GATM
6114,ENSG00000100227,POLDIP3
6115,ENSG00000152454,ZNF256
6116,ENSG00000197953,AADACL2
6117,ENSG00000178719,GRINA
6118,ENSG00000177025,C19orf18
6119,ENSG00000188771,PLET1
6120,ENSG00000104951,IL4I1
6121,ENSG00000184956,MUC6
6122,ENSG00000120437,ACAT2
6123,ENSG00000114790,ARHGEF26
6124,ENSG00000101752,MIB1
6125,ENSG00000186583,SPATC1
6126,ENSG00000164118,CEP44
6127,ENSG00000178814,OPLAH
6128,ENSG00000120438,TCP1
6129,ENSG00000108774,RAB5C
6130,ENSG00000198788,MUC2
6131,ENSG00000087299,L2HGDH
6132,ENSG00000168502,MTCL1
6133,ENSG00000171763,SPATA5L1
6134,ENSG00000170627,GTSF1
6135,ENSG00000103257,SLC7A5
6136,ENSG00000159184,HOXB13
6137,ENSG00000169908,TM4SF1
6138,ENSG00000241322,FBXW10B
6139,ENSG00000206432,TMEM200C
6140,ENSG00000134443,GRP
6141,ENSG00000100490,CDKL1
6142,ENSG00000198887,SMC5
6143,ENSG00000178896,EXOSC4
6144,ENSG00000104154,SLC30A4
6145,ENSG00000241973,PI4KA
6146,ENSG00000130595,TNNT3
6147,ENSG00000161640,SIGLEC11
6148,ENSG00000197858,GPAA1
6149,ENSG00000168556,ING2
6150,ENSG00000061987,MON2
6151,ENSG00000134438,RAX
6152,ENSG00000168843,FSTL5
6153,ENSG00000104731,KLHDC4
6154,ENSG00000166569,CPLX4
6155,ENSG00000104164,BLOC1S6
6156,ENSG00000074695,LMAN1
6157,ENSG00000092200,RPGRIP1
6158,ENSG00000182575,NXPH3
6159,ENSG00000167258,CDK12
6160,ENSG00000105053,VRK3
6161,ENSG00000248919,ATP5MF-PTCD1
6162,ENSG00000186881,OR13F1
6163,ENSG00000148136,OR13C4
6164,ENSG00000181804,SLC9A9
6165,ENSG00000186943,OR13C8
6166,ENSG00000277556,OR13C5
6167,ENSG00000276119,OR13C2
6168,ENSG00000136839,OR13C9
6169,ENSG00000136783,NIPSNAP3A
6170,ENSG00000183287,CCBE1
6171,ENSG00000160862,AZGP1
6172,ENSG00000179091,CYC1
6173,ENSG00000165028,NIPSNAP3B
6174,ENSG00000108439,PNPO
6175,ENSG00000179526,SHARPIN
6176,ENSG00000181788,SIAH2
6177,ENSG00000141469,SLC14A1
6178,ENSG00000173114,LRRN3
6179,ENSG00000137767,SQOR
6180,ENSG00000114670,NEK11
6181,ENSG00000168530,MYL1
6182,ENSG00000165029,ABCA1
6183,ENSG00000127920,GNG11
6184,ENSG00000075223,SEMA3C
6185,ENSG00000071205,ARHGAP10
6186,ENSG00000179632,MAF1
6187,ENSG00000133983,COX16
6188,ENSG00000112110,MRPL18
6189,ENSG00000153107,ANAPC1
6190,ENSG00000146453,PNLDC1
6191,ENSG00000169635,HIC2
6192,ENSG00000103264,FBXO31
6193,ENSG00000197106,SLC6A17
6194,ENSG00000258644,SYNJ2BP-COX16
6195,ENSG00000100351,GRAP2
6196,ENSG00000203859,HSD3B2
6197,ENSG00000179698,WDR97
6198,ENSG00000213463,SYNJ2BP
6199,ENSG00000167740,CYB5D2
6200,ENSG00000168589,DYNLRB2
6201,ENSG00000139985,ADAM21
6202,ENSG00000146223,RPL7L1
6203,ENSG00000146802,TMEM168
6204,ENSG00000138592,USP8
6205,ENSG00000134007,ADAM20
6206,ENSG00000133997,MED6
6207,ENSG00000167723,TRPV3
6208,ENSG00000235173,HGH1
6209,ENSG00000159618,ADGRG5
6210,ENSG00000060718,COL11A1
6211,ENSG00000221821,C6orf226
6212,ENSG00000135269,TES
6213,ENSG00000164941,INTS8
6214,ENSG00000171611,PTCRA
6215,ENSG00000115539,PDCL3
6216,ENSG00000286025,FAM246C
6217,ENSG00000235568,NFAM1
6218,ENSG00000163082,SGPP2
6219,ENSG00000124713,GNMT
6220,ENSG00000233608,TWIST2
6221,ENSG00000103335,PIEZO1
6222,ENSG00000275004,ZNF280B
6223,ENSG00000197046,SIGLEC15
6224,ENSG00000169548,ZNF280A
6225,ENSG00000196872,CRACDL
6226,ENSG00000182111,ZNF716
6227,ENSG00000124587,PEX6
6228,ENSG00000174473,GALNTL6
6229,ENSG00000185686,PRAME
6230,ENSG00000135241,PNPLA8
6231,ENSG00000214026,MRPL23
6232,ENSG00000152229,PSTPIP2
6233,ENSG00000133985,TTC9
6234,ENSG00000129116,PALLD
6235,ENSG00000115183,TANC1
6236,ENSG00000114115,RBP1
6237,ENSG00000112640,PPP2R5D
6238,ENSG00000006432,MAP3K9
6239,ENSG00000152234,ATP5F1A
6240,ENSG00000185926,OR4C46
6241,ENSG00000100121,GGTLC2
6242,ENSG00000183313,OR52L1
6243,ENSG00000168748,CA7
6244,ENSG00000180919,OR56B4
6245,ENSG00000181109,OR52P1
6246,ENSG00000144410,CPO
6247,ENSG00000121858,TNFSF10
6248,ENSG00000115107,STEAP3
6249,ENSG00000142528,ZNF473
6250,ENSG00000136918,WDR38
6251,ENSG00000070413,DGCR2
6252,ENSG00000196119,OR8A1
6253,ENSG00000100934,SEC23A
6254,ENSG00000105854,PON2
6255,ENSG00000188523,CFAP77
6256,ENSG00000144339,TMEFF2
6257,ENSG00000110436,SLC1A2
6258,ENSG00000188394,GPR21
6259,ENSG00000164938,TP53INP1
6260,ENSG00000260230,FRRS1L
6261,ENSG00000161643,SIGLEC16
6262,ENSG00000204653,ASPDH
6263,ENSG00000170236,USP50
6264,ENSG00000148358,GPR107
6265,ENSG00000175073,VCPIP1
6266,ENSG00000288602,C8orf44-SGK3
6267,ENSG00000131409,LRRC4B
6268,ENSG00000092439,TRPM7
6269,ENSG00000164303,ENPP6
6270,ENSG00000152240,HAUS1
6271,ENSG00000104205,SGK3
6272,ENSG00000213023,SYT3
6273,ENSG00000167703,SLC43A2
6274,ENSG00000182552,RWDD4
6275,ENSG00000153246,PLA2R1
6276,ENSG00000006210,CX3CL1
6277,ENSG00000100226,GTPBP1
6278,ENSG00000182400,TRAPPC6B
6279,ENSG00000153774,CFDP1
6280,ENSG00000235034,C19orf81
6281,ENSG00000142511,GPR32
6282,ENSG00000142513,ACP4
6283,ENSG00000164168,TMEM184C
6284,ENSG00000269466,H3Y1
6285,ENSG00000177034,MTX3
6286,ENSG00000167748,KLK1
6287,ENSG00000152223,EPG5
6288,ENSG00000127990,SGCE
6289,ENSG00000250479,CHCHD10
6290,ENSG00000173889,PHC3
6291,ENSG00000100941,PNN
6292,ENSG00000108342,CSF3
6293,ENSG00000164136,IL15
6294,ENSG00000170231,FABP6
6295,ENSG00000099953,MMP11
6296,ENSG00000096872,IFT74
6297,ENSG00000141449,GREB1L
6298,ENSG00000142065,ZFP14
6299,ENSG00000140876,NUDT7
6300,ENSG00000081189,MEF2C
6301,ENSG00000181007,ZFP82
6302,ENSG00000100325,ASCC2
6303,ENSG00000126351,THRA
6304,ENSG00000100749,VRK1
6305,ENSG00000140521,POLG
6306,ENSG00000254004,ZNF260
6307,ENSG00000176678,FOXL1
6308,ENSG00000124733,MEA1
6309,ENSG00000184517,ZFP1
6310,ENSG00000186020,ZNF529
6311,ENSG00000196090,PTPRT
6312,ENSG00000124541,RRP36
6313,ENSG00000140836,ZFHX3
6314,ENSG00000115145,STAM2
6315,ENSG00000141431,ASXL3
6316,ENSG00000130164,LDLR
6317,ENSG00000137171,KLC4
6318,ENSG00000119682,AREL1
6319,ENSG00000164129,NPY5R
6320,ENSG00000175893,ZDHHC21
6321,ENSG00000164123,C4orf45
6322,ENSG00000136854,STXBP1
6323,ENSG00000168411,RFWD3
6324,ENSG00000133030,MPRIP
6325,ENSG00000178460,MCMDC2
6326,ENSG00000038295,TLL1
6327,ENSG00000100395,L3MBTL2
6328,ENSG00000186187,ZNRF1
6329,ENSG00000101577,LPIN2
6330,ENSG00000155893,PXYLP1
6331,ENSG00000149679,CABLES2
6332,ENSG00000144452,ABCA12
6333,ENSG00000013503,POLR3B
6334,ENSG00000140873,ADAMTS18
6335,ENSG00000185946,RNPC3
6336,ENSG00000147364,FBXO25
6337,ENSG00000172175,MALT1
6338,ENSG00000140718,FTO
6339,ENSG00000100399,CHADL
6340,ENSG00000124237,C20orf85
6341,ENSG00000119616,FCF1
6342,ENSG00000124227,ANKRD60
6343,ENSG00000101017,CD40
6344,ENSG00000100146,SOX10
6345,ENSG00000164114,MAP9
6346,ENSG00000168917,SLC35G2
6347,ENSG00000162627,SNX7
6348,ENSG00000185022,MAFF
6349,ENSG00000160396,HIPK4
6350,ENSG00000075420,FNDC3B
6351,ENSG00000197019,SERTAD1
6352,ENSG00000167565,SERTAD3
6353,ENSG00000198792,TMEM184B
6354,ENSG00000119596,YLPM1
6355,ENSG00000170848,PSG6
6356,ENSG00000162695,SLC30A7
6357,ENSG00000183283,DAZAP2
6358,ENSG00000124159,MATN4
6359,ENSG00000112651,MRPL2
6360,ENSG00000179751,SYCN
6361,ENSG00000187912,CLEC17A
6362,ENSG00000103187,COTL1
6363,ENSG00000166396,SERPINB7
6364,ENSG00000134184,GSTM1
6365,ENSG00000117899,MESD
6366,ENSG00000103121,CMC2
6367,ENSG00000114933,INO80D
6368,ENSG00000109576,AADAT
6369,ENSG00000112655,PTK7
6370,ENSG00000213923,CSNK1E
6371,ENSG00000156206,CFAP161
6372,ENSG00000183395,PMCH
6373,ENSG00000175183,CSRP2
6374,ENSG00000156222,SLC28A1
6375,ENSG00000118246,FASTKD2
6376,ENSG00000196839,ADA
6377,ENSG00000168175,MAPK1IP1L
6378,ENSG00000197632,SERPINB2
6379,ENSG00000174417,TRHR
6380,ENSG00000074219,TEAD2
6381,ENSG00000120533,ENY2
6382,ENSG00000131981,LGALS3
6383,ENSG00000123360,PDE1B
6384,ENSG00000090402,SI
6385,ENSG00000102978,POLR2C
